rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,304,aio-libs,aioredis,asvetlov,2017-10-12 09:02:06,"Python 3.3 is too old and not maintained anymore.
I doubt if anybody runs aioredis on this version.

Honestly it's time to drop 3.4 too -- the next aiohttp release most likely will support python 3.5+ only. ",start issue,Let's drop Python 3.3 support,python 33 old maintain anymor I doubt anybodi run aioredi version honestli time drop 34 next aiohttp releas like support python 35
