rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,961,nilearn,nilearn,Titan-C,2016-01-24 23:41:58,"This includes the IPython notebook rendering
Closes #953 as examples are now build only if script file md5sum changes and not timestamp
",start issue,[MRG+1] Update to sphinx-gallery v0.1.1,thi includ ipython notebook render close 953 exampl build script file md5sum chang timestamp
issue_closed,961,nilearn,nilearn,lesteve,2016-02-02 15:34:53,,closed issue,[MRG+1] Update to sphinx-gallery v0.1.1,
pull_request_title,961,nilearn,nilearn,Titan-C,2016-01-24 23:41:58,"This includes the IPython notebook rendering
Closes #953 as examples are now build only if script file md5sum changes and not timestamp
",8fb317fe67db2cf6f3e45d1391ffce6817ab97b3,[MRG+1] Update to sphinx-gallery v0.1.1,thi includ ipython notebook render close 953 exampl build script file md5sum chang timestamp
pull_request_merged,961,nilearn,nilearn,lesteve,2016-02-02 15:34:53,[MRG+1] Update to sphinx-gallery v0.1.1,49d42b16fd1d73bcd31bc5ced2939fcfa006e66e,Pull request merge from Titan-C/nilearn:sphinx-gallery to nilearn/nilearn:master,mrg1 updat sphinxgalleri v011
issue_comment,961,nilearn,nilearn,GaelVaroquaux,2016-02-02 15:12:00,"Looks great to me! +1 for merge. Thanks.

For the record, the rendered HTML is visible here:
https://circle-artifacts.com/gh/nilearn/nilearn/1108/artifacts/0/home/ubuntu/nilearn/doc/_build/html/auto_examples/index.html
",,,look great 1 merg thank for record render html visibl
issue_comment,961,nilearn,nilearn,lesteve,2016-02-02 15:34:47,"LGTM, merging, thanks a lot for your work on this !
",,,lgtm merg thank lot work
issue_comment,961,nilearn,nilearn,AlexandreAbraham,2016-02-02 15:38:23,"Woohoo!
",,,woohoo
issue_comment,961,nilearn,nilearn,GaelVaroquaux,2016-02-02 15:39:36,"> Woohoo!

Yeah! I'm pretty happy
",,,yeah Im pretti happi
pull_request_commit,961,nilearn,nilearn,Titan-C,2016-02-02 12:45:37,[MAINT] Update to sphinx-gallery v0.1.1,8fb317fe67db2cf6f3e45d1391ffce6817ab97b3,,maint updat sphinxgalleri v011
