rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,161,pycqa,astroid,pylint-bot,2015-07-13 22:28:55,"Originally reported by: **BitBucket: [ceridwenv](http://bitbucket.org/ceridwenv), GitHub: @ceridwen**

---

All the comprehensions share some identical code.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/161
",start issue,[easy] Duplicated code in the comprehensions in scoped_nodes.py,origin report bitbucket ceridwenv github ceridwen all comprehens share ident code bitbucket
issue_closed,161,pycqa,astroid,PCManticore,2016-02-19 16:36:22,,closed issue,[easy] Duplicated code in the comprehensions in scoped_nodes.py,
issue_comment,161,pycqa,astroid,PCManticore,2016-02-19 16:36:22,"Closing. The only shared code they have right now is the postinit initialisation, which is only two lines long for each class. Other solutions would complicate the code needlessly (mixins or base classes).
",,,close the share code right postinit initialis two line long class other solut would complic code needlessli mixin base class
