rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1117,nilearn,nilearn,GaelVaroquaux,2016-06-09 17:23:13,"Fixes #1115: reorganization of section 5 on image manipulation.
",start issue,[MRG] Reorg doc section 5,fix 1115 reorgan section 5 imag manipul
issue_closed,1117,nilearn,nilearn,GaelVaroquaux,2016-06-10 13:00:32,,closed issue,[MRG] Reorg doc section 5,
pull_request_title,1117,nilearn,nilearn,GaelVaroquaux,2016-06-09 17:23:13,"Fixes #1115: reorganization of section 5 on image manipulation.
",6f87498b1d5897397f30594cd6671798449cc82d,[MRG] Reorg doc section 5,fix 1115 reorgan section 5 imag manipul
pull_request_merged,1117,nilearn,nilearn,GaelVaroquaux,2016-06-10 13:00:31,[MRG] Reorg doc section 5,1be12d2c45aef5d629c5cb378ea8fa3c7025773a,Pull request merge from GaelVaroquaux/nilearn:doc_section_5 to nilearn/nilearn:master,mrg reorg doc section 5
issue_comment,1117,nilearn,nilearn,KamalakerDadi,2016-06-10 11:14:23,"5.2 LGTM
",,,52 lgtm
issue_comment,1117,nilearn,nilearn,KamalakerDadi,2016-06-10 12:12:28,"Do you think we should move this section 5.3.2.3. Common data preparation steps: smoothing, filtering, resampling to 5.2.1. Functions for data preparation and image transformation ?
",,,Do think move section 5323 common data prepar step smooth filter resampl 521 function data prepar imag transform
issue_comment,1117,nilearn,nilearn,KamalakerDadi,2016-06-10 12:21:11,"5.3 LGTM
",,,53 lgtm
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 10:48:34,"Technically a Nifti1Image. I know that it may sound weird for the user, but he may be even more puzzled by if he sees that his type (Nifti1Image) does not match the one in the doc.
",6f87498b1d5897397f30594cd6671798449cc82d,"(None, '', u'doc/manipulating_images/input_output.rst')",technic nifti1imag I know may sound weird user may even puzzl see type nifti1imag match one doc
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:01:57,"specify
",6f87498b1d5897397f30594cd6671798449cc82d,"(None, '', u'doc/manipulating_images/input_output.rst')",specifi
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:02:44,"I would list the 3 files for completeness.
",6f87498b1d5897397f30594cd6671798449cc82d,"(None, '', u'doc/manipulating_images/input_output.rst')",I would list 3 file complet
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:06:21,"Suggestion : create our own glob. It would make life easier for the user (one package not to learn) and we could `intellisort` the result. Meaning that these files:
- sub_1
- sub_10
- sub_11
- sub_12
- sub_2
- sub_20
- sub_21
- sub_22

Would be sorted like this :
- sub_1
- sub_2
- sub_10
- sub_11
- sub_12
- sub_20
- sub_21
- sub_22
",6f87498b1d5897397f30594cd6671798449cc82d,"(81, '', u'doc/manipulating_images/input_output.rst')",suggest creat glob It would make life easier user one packag learn could result mean file sub1 sub10 sub11 sub12 sub2 sub20 sub21 sub22 would sort like sub1 sub2 sub10 sub11 sub12 sub20 sub21 sub22
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:06:52,"Missing commas?
",6f87498b1d5897397f30594cd6671798449cc82d,"(None, '', u'doc/manipulating_images/input_output.rst')",miss comma
pull_request_commit_comment,1117,nilearn,nilearn,GaelVaroquaux,2016-06-10 11:08:25,"> Suggestion : create our own glob. It would make life easier for the user (one
> package not to learn)

I disagree. My suggestion: push them to use load_img.

> and we could intellisort the result.

That's a nice idea. We could think about doing that in our sort.
",6f87498b1d5897397f30594cd6671798449cc82d,"(81, '', u'doc/manipulating_images/input_output.rst')",I disagre My suggest push use loadimg that nice idea We could think sort
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:09:24,"Future: introduce `load_niimg` here.
",6f87498b1d5897397f30594cd6671798449cc82d,"(184, '', u'doc/manipulating_images/input_output.rst')",futur introduc
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:13:32,"Not true anymore: it has to be a nibabel.SpatialImage.
",6f87498b1d5897397f30594cd6671798449cc82d,"(None, '', u'doc/manipulating_images/input_output.rst')",not true anymor nibabelspatialimag
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:17:26,"`nilearn._utils.numpy_conversions.csv_to_array` uses a strategy to guess the delimiter. Maybe we should make it public and advertise it here? I think it is a bit better than proposing `gen_from_txt`.
",6f87498b1d5897397f30594cd6671798449cc82d,"(235, '', u'doc/manipulating_images/input_output.rst')",use strategi guess delimit mayb make public advertis I think bit better propos
pull_request_commit_comment,1117,nilearn,nilearn,GaelVaroquaux,2016-06-10 11:19:57,"> nilearn._utils.numpy_conversions.csv_to_array uses a strategy to guess the
> delimiter. Maybe we should make it public and advertise it here? I think it is
> a bit better than proposing gen_from_txt.

Hum, let's think about it. Ideally, I'd rather advertize pandas.
",6f87498b1d5897397f30594cd6671798449cc82d,"(235, '', u'doc/manipulating_images/input_output.rst')",hum let think ideal Id rather advert panda
pull_request_commit_comment,1117,nilearn,nilearn,AlexandreAbraham,2016-06-10 11:23:09,"Perhaps it would be nice to show how to homogenize the masks using swap_img and math_img?
",6f87498b1d5897397f30594cd6671798449cc82d,"(144, '', u'doc/manipulating_images/manipulating_images.rst')",perhap would nice show homogen mask use swapimg mathimg
pull_request_commit_comment,1117,nilearn,nilearn,GaelVaroquaux,2016-06-10 11:24:05,"> Perhaps it would be nice to show how to homogenize the masks using
> swap_img and math_img?

No
",6f87498b1d5897397f30594cd6671798449cc82d,"(144, '', u'doc/manipulating_images/manipulating_images.rst')",No
