rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1421,nilearn,nilearn,JohnGriffiths,2017-03-24 20:12:59,,start issue,[stalled] added anterior and posterior view options,
issue_closed,1421,nilearn,nilearn,GaelVaroquaux,2017-11-17 13:57:40,,closed issue,[stalled] added anterior and posterior view options,
pull_request_title,1421,nilearn,nilearn,JohnGriffiths,2017-03-24 20:12:59,,e47b92e96ecbce40c8cdc01cae31abcf31625500,[stalled] added anterior and posterior view options,
issue_comment,1421,nilearn,nilearn,GaelVaroquaux,2017-05-23 10:13:13,"In general, this looks good, but it would be useful if it could be ilustrated in an example. Can you add one example block to an existing example about this.",,,In gener look good would use could ilustr exampl can add one exampl block exist exampl
issue_comment,1421,nilearn,nilearn,GaelVaroquaux,2017-11-16 20:00:45,"I just realized: for the sake of consistency, these options should also be added to plot_surf_roi and plot_surf_stat_map",,,I realiz sake consist option also ad plotsurfroi plotsurfstatmap
issue_comment,1421,nilearn,nilearn,GaelVaroquaux,2017-11-16 20:09:47,"I am marking this PR as stalled: it needs:

* [ ] the arguments to be added to plot_surf_roi and plot_surf_stat_map
* [ ] usage in an existing example
* [ ] an entry in the whats_new


",,,I mark PR stall need argument ad plotsurfroi plotsurfstatmap usag exist exampl entri whatsnew
issue_comment,1421,nilearn,nilearn,GaelVaroquaux,2017-11-17 13:57:40,Merged via #1561,,,merg via 1561
pull_request_commit,1421,nilearn,nilearn,JohnGriffiths,2017-03-24 19:53:21,added anterior and posterior view options,e47b92e96ecbce40c8cdc01cae31abcf31625500,,ad anterior posterior view option
