rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,97,pycqa,astroid,pylint-bot,2015-06-02 11:09:14,"Originally reported by: **Omer Katz (BitBucket: [the_drow](http://bitbucket.org/the_drow))**

---

This project has a documentation page but it lacks API documentation and usage documentation.
I can contribute a pull request that generates the API documentation but as far as usage documentation goes I can't really help.

---
- Bitbucket: https://bitbucket.org/logilab/astroid/issue/97
",start issue,No documentation,origin report omer katz bitbucket thedrow thi project document page lack api document usag document I contribut pull request gener api document far usag document goe I cant realli help bitbucket
issue_comment,97,pycqa,astroid,pylint-bot,2015-06-02 09:10:41,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Please do! There's so much to do on astroid that it requires a full time job to do them in a timely fashion. :D So any help is definitely appreciated.
",,,origin comment claudiu popa bitbucket pcmanticor github pcmanticor pleas there much astroid requir full time job time fashion D So help definit appreci
