rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1183,nilearn,nilearn,miykael,2016-07-21 20:59:46,"Small correction for the glass brain visualization where display_mode includes 'l' or 'r'. It seems that the data from the left side was displayed in the right hemisphere and vice versa.

In my example, this was obvious, as I have two clusters on the right and one on the left. This is with the old code:
![lyrz_before](https://cloud.githubusercontent.com/assets/950321/17038436/00f21dd6-4f96-11e6-9a56-30774442466e.png)

And this is with the correction from this pull request:
![lyrz_after](https://cloud.githubusercontent.com/assets/950321/17038437/00f265f2-4f96-11e6-9216-c16c267df117.png)
",start issue,FIX: correct left and right hemisphere mix-up in glass brain visualization,small correct glass brain visual displaymod includ l r It seem data left side display right hemispher vice versa In exampl obviou I two cluster right one left thi old code lyrzbefor and correct pull request lyrzaft
issue_closed,1183,nilearn,nilearn,AlexandreAbraham,2016-07-22 09:23:56,,closed issue,FIX: correct left and right hemisphere mix-up in glass brain visualization,
pull_request_title,1183,nilearn,nilearn,miykael,2016-07-21 20:59:46,"Small correction for the glass brain visualization where display_mode includes 'l' or 'r'. It seems that the data from the left side was displayed in the right hemisphere and vice versa.

In my example, this was obvious, as I have two clusters on the right and one on the left. This is with the old code:
![lyrz_before](https://cloud.githubusercontent.com/assets/950321/17038436/00f21dd6-4f96-11e6-9a56-30774442466e.png)

And this is with the correction from this pull request:
![lyrz_after](https://cloud.githubusercontent.com/assets/950321/17038437/00f265f2-4f96-11e6-9216-c16c267df117.png)
",08d135a9c56742ec3d0d38b7447c5e6706511f2b,FIX: correct left and right hemisphere mix-up in glass brain visualization,small correct glass brain visual displaymod includ l r It seem data left side display right hemispher vice versa In exampl obviou I two cluster right one left thi old code lyrzbefor and correct pull request lyrzaft
pull_request_merged,1183,nilearn,nilearn,AlexandreAbraham,2016-07-22 09:23:56,FIX: correct left and right hemisphere mix-up in glass brain visualization,030c0baaf5cee3ff2972e49e9cd4d007a2b8068d,Pull request merge from Unknown:master to nilearn/nilearn:master,fix correct left right hemispher mixup glass brain visual
issue_comment,1183,nilearn,nilearn,robince,2016-07-27 14:43:06,"Not sure if it helps at this stage but we have tried using this and see this problem. For us it seems to happen when plotting an image of all zeros (we are plotting a sequence - on the first image with non-zero entries we get the switch to the correct layout).
",,,not sure help stage tri use see problem for us seem happen plot imag zero plot sequenc first imag nonzero entri get switch correct layout
issue_comment,1183,nilearn,nilearn,GaelVaroquaux,2016-07-22 12:24:10,"> Merged #1183.

That's pretty bad. I think that we need to do a bugfix release quite
fast.
",,,that pretti bad I think need bugfix releas quit fast
issue_comment,1183,nilearn,nilearn,MartinPerez,2016-07-22 09:22:41,"I made the same code correction locally for the left and right problem, the change LGTM. @AlexandreAbraham  +1 for Merge

 On the other hand I have not been able yet to reproduce consistently the case were the images are not inverted appropriately but this change should not affect that. Will keep looking.
",,,I made code correct local left right problem chang lgtm alexandreabraham 1 merg On hand I abl yet reproduc consist case imag invert appropri chang affect will keep look
issue_comment,1183,nilearn,nilearn,MartinPerez,2016-07-22 12:38:29,"@GaelVaroquaux I agree and apologize I did not manage for time reasons to fix the inversion inconsistency, which is a very ugly bug. This weekend I will dig deep into it again
",,,gaelvaroquaux I agre apolog I manag time reason fix invers inconsist ugli bug thi weekend I dig deep
issue_comment,1183,nilearn,nilearn,MartinPerez,2016-07-22 12:49:03,"@AlexandreAbraham I can give you on monday the whole set of contrast images that I have from my current experiment in which some do the inversion and some dont. It would be great if you give me a hand to figure out the bug source if I dont manage to find it this weekend.
",,,alexandreabraham I give monday whole set contrast imag I current experi invers dont It would great give hand figur bug sourc I dont manag find weekend
issue_comment,1183,nilearn,nilearn,MartinPerez,2016-07-22 12:50:44,"I can also show you then the scripts that give origin to the images, but you would not be able to run them without a lot of extra preprocessed and processed data files
",,,I also show script give origin imag would abl run without lot extra preprocess process data file
issue_comment,1183,nilearn,nilearn,MartinPerez,2016-07-22 13:06:22,"Sent you one example :) with a comprehensive email, hope it helps.
",,,sent one exampl comprehens email hope help
pull_request_commit,1183,nilearn,nilearn,miykael,2016-07-21 20:47:00,FIX: correct left and right hemisphere mix-up,08d135a9c56742ec3d0d38b7447c5e6706511f2b,,fix correct left right hemispher mixup
